genre,label,loudness,energy,tempo,danceability,release_date
Pop,Columbia,-20.74,0.78,128.37,0.46,2021-07-22
Pop,Warner Music,-11.13,0.02,90.51,0.26,2018-12-31
Pop,EMI,-8.26,0.04,148.01,0.72,2024-03-26
Pop,Island Records,-27.75,0.89,166.39,0.44,2020-11-15
Pop,XL Recordings,-27.1,0.3,110.98,0.62,2015-10-25
Pop,EMI,-18.71,0.12,176.96,0.63,2023-05-02
Pop,Island Records,-28.81,0.3,114.92,0.64,2018-06-16
Pop,Columbia,-5.08,0.5,145.38,0.26,2021-03-12
Pop,Island Records,-54.28,0.08,124.41,0.58,2019-10-25
Pop,Columbia,-2.67,0.63,184.19,0.32,2025-08-01
Pop,Warner Music,-18.85,0.06,170.02,0.09,2023-03-03
Pop,Sony Music,-42.15,0.6,177.68,0.42,2017-08-02
Pop,Island Records,-4.65,0.73,117.39,0.6,2015-03-01
Pop,Sony Music,-7.18,0.21,168.66,0.66,2024-01-11
Pop,Columbia,-23.6,0.89,110.91,0.12,2018-10-30
Pop,Universal Music,-36.2,0.46,159.88,0.17,2016-07-21
Pop,EMI,-29.54,0.86,78.99,0.61,2017-12-24
Pop,Warner Music,-20.21,0.16,95.36,0.29,2018-12-06
Pop,Columbia,-42.98,0.33,194.46,0.58,2020-05-26
Pop,Columbia,-18.26,0.7,191.08,0.66,2021-12-30
Pop,Island Records,-7.57,0.59,85.74,0.7,2022-07-14
Pop,Warner Music,-10.5,0.35,101.36,0.36,2018-06-28
Pop,XL Recordings,-23.18,0.08,110.45,0.28,2025-05-25
Pop,Island Records,-11.4,0.76,74.13,0.21,2025-04-20
Pop,EMI,-50.11,0.23,177.8,0.8,2019-07-04
Pop,Warner Music,-11.28,0.05,165.28,0.38,2017-01-18
Pop,Columbia,-41,0.67,133.41,0.19,2022-02-17
Pop,Warner Music,-52.2,0.4,113.21,0.42,2017-06-04
Pop,Warner Music,-10.78,0.89,162.35,0.51,2019-04-17
Pop,Island Records,-24.48,0.97,128.01,0.23,2015-03-13
Pop,Columbia,-12.07,0.41,173.14,0.36,2023-02-08
Pop,Sony Music,-12.83,0.76,107.7,0.32,2025-03-08
Pop,Sony Music,-6.89,0.32,113.36,0.43,2020-12-11
Pop,EMI,-21.37,0.4,69.41,0.13,2022-11-18
Pop,Universal Music,-36.68,0.61,174.05,0.14,2017-10-21
Pop,Island Records,-23.65,0.45,157.03,0.69,2024-11-17
Pop,EMI,-22.56,0.15,68.34,0.2,2015-11-30
Pop,Warner Music,-12.5,0.46,75.36,0.67,2019-05-30
Pop,Universal Music,-40.57,0.56,66.31,0.89,2018-11-21
Pop,Warner Music,-8.34,0.69,167.77,0.8,2015-02-24
Pop,Warner Music,-13.01,0.83,80.33,0.75,2022-05-31
Pop,Columbia,-27.15,0.15,70.28,0.13,2021-02-16
Pop,Island Records,-38.04,0.91,76.29,0.1,2023-05-24
Pop,Warner Music,-20.36,0.96,142.17,0.74,2024-10-25
Pop,Columbia,-4.57,0.04,148.23,0.45,2018-05-10
Pop,Warner Music,-13.45,0.37,139.93,0.4,2020-11-15
Pop,Island Records,-10.66,0.89,93.08,0.25,2016-01-20
Pop,EMI,-43.78,0.14,147.63,0.58,2020-05-14
Pop,XL Recordings,-40.75,0.52,162.48,0.51,2018-11-27
Pop,Island Records,-14.89,0.62,138.99,0.34,2017-10-26
Pop,Sony Music,-10.16,0.58,169.82,0.91,2015-02-13
Pop,EMI,-16.08,0.71,149.28,0.36,2022-02-20
Pop,Warner Music,-6.57,0.75,169.48,0.66,2016-09-03
Pop,Columbia,-47.96,0.89,124.69,0.08,2020-06-03
Pop,Sony Music,-34.39,0.07,181.84,0.48,2025-06-08
Pop,Columbia,-23.83,0.34,183.82,0.59,2025-10-27
Pop,XL Recordings,-29.3,0.49,169.99,0.5,2025-04-20
Pop,Warner Music,-51.21,0.45,182.63,0.31,2017-02-16
Pop,Sony Music,-15.89,0.76,173.07,0.42,2019-08-11
Pop,EMI,-29.44,0.74,63.6,0.6,2023-03-10
Pop,Universal Music,-46.73,0.33,67.52,0.31,2017-10-01
Pop,Island Records,-16.82,0.5,145.59,0.26,2017-04-17
Pop,Columbia,-20.79,0.36,194.78,0.2,2019-12-01
Pop,Universal Music,-28.81,0.76,102.82,0.18,2020-08-23
Pop,Island Records,-4.57,0.26,71.74,0.83,2018-07-01
Pop,Columbia,-7.46,0.71,82.13,0.49,2025-01-26
Pop,Universal Music,-29.96,0.55,154.21,0.77,2018-05-06
Pop,Universal Music,-48.94,0.7,156.16,0.3,2019-12-29
Pop,Columbia,-32.17,0.16,181.84,0.49,2016-10-27
Pop,Sony Music,-31,0.4,156.91,0.67,2020-03-19
Pop,Universal Music,-38.48,0.57,67.8,0.75,2015-01-25
Pop,XL Recordings,-5.98,0.14,61.05,0.72,2022-10-26
Pop,XL Recordings,-3.51,0.73,128.98,0.79,2018-02-17
Pop,Warner Music,-40.27,0.18,125.41,0.22,2021-06-02
Pop,Universal Music,-37.37,0.71,80.38,0.65,2017-02-07
Pop,Universal Music,-29.11,0.33,137.07,0.05,2021-04-26
Pop,Universal Music,-36.59,0.89,180.39,0.77,2017-11-05
Pop,Universal Music,-8.53,0.33,81.51,0.21,2022-08-27
Pop,Sony Music,-32.7,0.5,142.65,0.86,2022-11-10
Pop,EMI,-24.11,0.1,76.79,0.48,2021-04-07
Pop,Sony Music,-54.25,0.36,189.81,0.17,2025-02-26
Pop,Warner Music,-20.75,0.96,132.48,0.69,2016-07-17
Pop,Columbia,-29.19,0.43,107.91,0.15,2020-09-09
Pop,Warner Music,-31.48,0.42,164.81,0.27,2024-05-03
Pop,Warner Music,-30.15,0.92,69.9,0.2,2018-10-08
Pop,Columbia,-13.14,0.5,86.32,0.59,2018-01-05
Pop,Warner Music,-7.31,0.39,172.07,0.06,2023-03-04
Pop,Sony Music,-26.62,0.75,100.93,0.95,2025-07-15
Pop,Universal Music,-10.68,0.55,123.29,0.09,2024-05-09
Pop,XL Recordings,-38.08,0.64,128.3,0.56,2015-08-30
Pop,Warner Music,-15.93,0.57,102.7,0.62,2021-10-02
Pop,XL Recordings,-17.81,0.58,81.7,0.33,2020-04-05
Pop,Columbia,-25.7,0.2,144.77,0.63,2024-02-19
Pop,Warner Music,-27.78,0.66,198.68,0.83,2024-08-21
Pop,Sony Music,-38.21,0.41,134.5,0.08,2020-06-20
Pop,Universal Music,-52.04,0.21,111.14,0.07,2024-01-12
Pop,Island Records,-20.53,0.82,103.73,0.14,2022-02-24
Pop,Warner Music,-47.24,0.86,64.06,0.59,2024-09-06
Pop,Warner Music,-44.6,0.26,86.56,0.33,2016-01-24
Pop,Universal Music,-1.77,0.62,176.19,0.14,2020-07-12
Pop,Columbia,-25,0.07,190.55,0.22,2020-07-09
Pop,Warner Music,-11.19,0.69,195.89,0.98,2022-06-28
Pop,Island Records,-44.08,0.09,80.43,0.17,2016-01-03
Pop,Universal Music,-45.63,0.33,107.57,0.35,2018-12-19
Pop,Warner Music,-42.48,0.08,171.37,0.76,2018-05-25
Pop,XL Recordings,-39.84,0.62,74.73,0.66,2019-10-04
Pop,EMI,-15.84,0.47,165.89,0.54,2019-04-25
Pop,XL Recordings,-30.05,0.77,174.88,0.29,2023-12-27
Pop,Warner Music,-13.04,0.75,73.92,0.61,2015-10-27
Pop,Island Records,-11.84,0.35,189.42,0.5,2022-10-14
Pop,Warner Music,-49.05,0.23,73.28,0.36,2020-11-15
Pop,XL Recordings,-54.43,0.09,64.7,0.73,2017-04-14
Pop,Universal Music,-4.22,0.81,90.97,0.15,2025-10-26
Pop,EMI,-47.93,0.96,173.23,0.67,2023-07-16
Pop,EMI,-45.87,0.55,131.31,0.32,2020-11-16
Pop,EMI,-47.57,0.12,151.1,0.53,2019-12-09
Pop,XL Recordings,-4.62,0.91,157.12,0.79,2024-07-18
Pop,Columbia,-50.66,0.77,126.16,0.92,2016-10-08
Pop,Columbia,-19.4,0.41,101.54,0.43,2019-06-16
Pop,Universal Music,-15.85,0.42,131.62,0.6,2025-08-22
Pop,Columbia,-19.13,0.23,79.87,0.12,2023-05-14
Pop,EMI,-49.37,0.52,111.86,0.23,2021-06-12
Pop,Island Records,-27.44,0.76,65.69,0.39,2019-05-07
Pop,Sony Music,-9.61,0.16,87.54,0.93,2019-01-24
Pop,Warner Music,-27.83,0.7,100.28,0.09,2025-03-17
Pop,Columbia,-14.02,0.21,158.41,0.89,2018-11-12
Pop,Sony Music,-5.17,0.82,122.89,0.75,2021-01-23
Pop,Sony Music,-19.59,0.09,112.14,0.7,2024-01-01
Pop,XL Recordings,-50.9,0.59,60.62,0.56,2024-02-08
Pop,Warner Music,-16.84,0.35,62.57,0.43,2020-03-30
Pop,Warner Music,-24.54,0.86,71.2,0.77,2025-07-14
Pop,Warner Music,-32.6,0.48,84.01,0.78,2023-04-20
Pop,Columbia,-50.8,0.66,84.79,0.24,2018-08-15
Pop,XL Recordings,-29.34,0.3,197.93,0.06,2017-09-05
Pop,Columbia,-48.9,0.43,140.55,0.61,2022-05-24
Pop,Sony Music,-39.43,0.83,183.3,0.22,2021-04-27
Pop,Universal Music,-33.06,0.6,188.45,0.15,2015-12-09
Pop,Universal Music,-22.72,0.6,93.99,0.91,2019-08-02
Pop,Universal Music,-17.62,0.26,164.94,0.98,2024-04-17
Pop,EMI,-27.62,0.76,117.04,0.73,2018-12-15
Pop,Sony Music,-36.66,0.45,137.67,0.48,2021-11-11
Pop,Island Records,-45.7,0.27,177.6,0.17,2025-07-19
Pop,Sony Music,-36.16,0.28,146.77,0.91,2022-11-28
Pop,Universal Music,-36.85,0.96,132.65,0.05,2015-04-05
Pop,Island Records,-22.2,0.45,196.36,0.9,2022-09-18
Pop,Columbia,-11.83,0.02,78.37,0.34,2018-01-02
Pop,XL Recordings,-18.41,0.8,103.64,0.53,2025-01-11
Pop,Island Records,-53.64,0.83,193.05,0.19,2020-07-11
Pop,Island Records,-48.11,0.16,94.51,0.46,2023-08-01
Pop,Universal Music,-34.66,0.36,188.15,0.1,2020-02-29
Pop,Columbia,-38.09,0.12,70.3,0.82,2023-10-21
Pop,XL Recordings,-17.36,0.45,93.64,0.8,2016-11-01
Pop,Sony Music,-20.48,0.74,191.74,0.14,2016-11-18
Pop,Universal Music,-27.6,0.35,97.2,0.8,2016-09-22
Pop,Warner Music,-33.48,0.44,186.8,0.12,2019-08-17
Pop,EMI,-11.9,0.36,194.26,0.8,2025-09-09
Pop,Warner Music,-25.59,0.72,157.75,0.34,2020-06-28
Pop,Warner Music,-30.36,0.05,106.15,0.85,2018-05-09
Pop,Sony Music,-15.51,0.35,104.87,0.32,2016-04-17
Pop,EMI,-26.55,0.46,65.01,0.89,2024-05-02
Pop,Sony Music,-14.91,0.85,90.6,0.24,2025-11-04
Pop,Island Records,-51.23,0.18,199.74,0.84,2024-04-08
Pop,XL Recordings,-33.85,0.15,92.27,0.64,2020-05-06
Pop,Columbia,-46.85,0.56,76.39,0.63,2022-03-06
Pop,Warner Music,-17.2,0.61,177.38,0.44,2015-07-03
Pop,Columbia,-22.72,0.49,186.11,0.3,2015-08-23
Pop,Island Records,-23.72,0.67,70.87,0.38,2023-03-26
Pop,Island Records,-38.3,0.15,111.65,0.09,2023-02-03
Pop,Columbia,-15.48,0.44,194.06,0.53,2023-11-23
Pop,Island Records,-5.5,0.93,102.49,0.52,2024-08-18
Pop,Universal Music,-2.02,0.46,179.98,0.89,2017-08-04
Pop,Sony Music,-36.58,0.97,132.86,0.78,2020-01-14
Pop,EMI,-33.73,0.17,103.35,0.94,2021-12-11
Pop,Universal Music,-29.24,0.68,132.62,0.81,2024-09-18
Pop,Universal Music,-14.9,0.84,163.42,0.06,2018-01-14
Pop,XL Recordings,-18.62,0.78,150.05,0.5,2017-02-15
Pop,Warner Music,-42.35,0.98,81.77,0.8,2021-10-22
Pop,Columbia,-15.7,0.57,163.96,0.97,2020-01-28
Pop,Island Records,-54.06,0.79,146.06,0.59,2025-10-31
Pop,Warner Music,-41.47,0.06,148.22,0.88,2016-08-20
Pop,Warner Music,-28.09,0.84,176.01,0.89,2022-06-05
Pop,XL Recordings,-8.1,0.72,120.34,0.88,2024-04-26
Pop,Island Records,-42.7,0.03,141.64,0.61,2024-03-28
Pop,Sony Music,-30.98,0.31,68.77,0.24,2021-07-13
Pop,XL Recordings,-24.71,0.55,196.23,0.84,2018-08-16
Pop,Columbia,-50.69,0.4,148.25,0.39,2016-09-07
Pop,EMI,-24.54,0.25,159.92,0.8,2021-08-12
Pop,Universal Music,-39.61,0.78,123.91,0.53,2018-11-11
Pop,EMI,-36.55,0.96,133.3,0.34,2023-02-18
Pop,XL Recordings,-5.04,0.63,153.56,0.13,2021-01-18
Pop,Universal Music,-23.73,0.72,91.87,0.21,2022-06-23
Pop,Island Records,-27.13,0.96,152.91,0.87,2021-08-28
Pop,EMI,-33.12,0.09,185.76,0.91,2023-11-24
Pop,XL Recordings,-6.19,0.9,114.53,0.3,2018-02-27
Pop,EMI,-1.23,0.99,101.3,0.61,2018-04-12
Pop,Columbia,-20.59,0.62,82.95,0.25,2020-03-07
Pop,Sony Music,-31.88,0.2,63.51,0.13,2025-11-14
Pop,EMI,-16.86,0.05,60.12,0.74,2018-03-09
Pop,EMI,-21.43,0.65,192.84,0.8,2016-04-27
Pop,Columbia,-8,0.64,84.01,0.68,2024-09-24
Pop,Island Records,-44.44,0.61,149.55,0.49,2023-05-13
Pop,EMI,-8.48,0.98,96.75,0.11,2016-05-04
Pop,Warner Music,-49.46,0.38,163.73,0.88,2022-04-09
Pop,Sony Music,-45.24,0.69,144.49,0.59,2024-10-07
Pop,Columbia,-51.93,0.97,172.2,0.23,2023-11-19
Pop,XL Recordings,-8.43,0.93,144.03,0.28,2023-10-23
Pop,Universal Music,-16.92,0.74,93.49,0.86,2018-06-22
Pop,Warner Music,-19.66,0.34,196.53,0.74,2018-05-15
Pop,Island Records,-43.49,0.8,70.71,0.99,2024-03-22
Pop,Sony Music,-38.59,0.27,132.65,0.46,2016-09-20
Pop,Sony Music,-11.27,0.75,84.34,0.95,2025-03-07
Pop,EMI,-16.62,0.36,170.2,0.51,2015-11-09
Pop,Island Records,-47.34,0.91,139.89,0.53,2022-03-27
Pop,EMI,-13.46,0.7,162.32,0.89,2018-04-12
Pop,Warner Music,-20.71,0.33,123.08,0.41,2020-01-17
Pop,Island Records,-36.77,0.33,162.44,0.96,2025-05-16
Pop,Sony Music,-39.9,0.82,195.84,0.39,2017-03-08
Pop,Columbia,-42.47,0.4,191.5,0.69,2016-04-17
Pop,Columbia,-35.36,0.21,182.52,0.07,2018-07-13
Pop,Island Records,-5.78,0.62,136.33,0.94,2016-01-11
Pop,Island Records,-43.57,0.16,118.21,0.27,2024-10-18
Pop,Island Records,-13.26,0.6,163.59,0.73,2019-10-11
Pop,XL Recordings,-17.58,0.12,130.91,0.43,2015-05-12
Pop,Island Records,-3.54,0.09,94.73,0.15,2018-08-28
Pop,Universal Music,-3.58,0.65,166.28,0.31,2021-06-03
Pop,Columbia,-53.05,0.53,127.4,0.86,2022-11-23
Pop,Columbia,-22.24,0.59,154.53,0.95,2017-06-09
Pop,Universal Music,-32.2,0.73,87.22,0.26,2019-03-25
Pop,XL Recordings,-52.9,0.73,193.44,0.29,2025-06-13
Pop,EMI,-20.04,0.9,125.89,0.09,2020-11-29
Pop,XL Recordings,-23.7,0.37,147.96,0.89,2024-11-23
Pop,XL Recordings,-50.58,0.44,189.27,0.5,2017-11-04
Pop,Columbia,-36.54,0.78,89.57,0.7,2021-09-24
Pop,Universal Music,-51.83,0.42,143.08,0.21,2017-01-19
Pop,Warner Music,-23.99,0.55,112,0.39,2018-02-13
Pop,Columbia,-14.56,0.55,182.86,0.3,2020-10-31
Pop,Columbia,-12.64,0.48,190.35,0.81,2023-11-03
Pop,Universal Music,-29.81,0.04,192.03,0.8,2023-07-12
Pop,Island Records,-52.73,0.37,150.69,0.76,2015-11-22
Pop,Universal Music,-38.23,0.38,72.83,0.34,2016-11-26
Pop,Sony Music,-53.81,0.84,102.87,0.85,2018-02-19
Pop,Island Records,-16.21,0.49,67.24,0.21,2018-05-23
Pop,Sony Music,-46.47,0.36,133.57,0.48,2017-07-31
Pop,Island Records,-36.76,0.06,177.52,0.34,2016-12-23
Pop,Island Records,-46.05,0.13,125.33,0.62,2022-08-17
Pop,Columbia,-34.37,0.12,67.18,0.38,2025-05-23
Pop,Sony Music,-50.92,0.9,166.38,0.53,2019-05-24
Pop,EMI,-9.82,0.24,97.34,0.41,2017-03-25
Pop,Universal Music,-7.9,0.16,191.79,0.6,2021-08-19
Pop,Sony Music,-32.5,0.59,152.63,0.16,2017-09-25
Pop,Island Records,-10.71,0.73,120.69,0.33,2016-03-17
Pop,Universal Music,-4.89,0.98,159.86,0.97,2021-03-28
Pop,EMI,-15.84,0.31,167.81,0.16,2018-02-16
Pop,Island Records,-37.43,0.68,199,0.1,2023-08-28
Pop,Columbia,-29.32,0.71,186.14,0.5,2017-09-24
Pop,Island Records,-9.1,0.98,92.75,0.68,2016-03-19
Pop,Island Records,-4.02,0.37,176.12,0.17,2022-09-13
Pop,Columbia,-45.88,0.97,153.76,0.82,2023-10-15
Pop,Warner Music,-52.53,0.15,112.12,0.07,2024-08-14
Pop,Sony Music,-14.29,0.65,137.64,0.86,2016-11-17
Pop,Sony Music,-3.93,0.81,155.26,0.3,2018-06-30
Pop,Warner Music,-47.12,0.38,78.67,0.94,2024-11-29
Pop,Columbia,-38.57,0.84,106.28,0.34,2025-04-29
Pop,Universal Music,-19.71,0.83,190.84,0.7,2018-06-02
Pop,Columbia,-13.45,0.77,63.53,0.45,2015-02-23
Pop,XL Recordings,-43.94,0.57,109.83,0.57,2022-02-09
Pop,Columbia,-9.07,0.51,92.82,0.21,2025-04-05
Pop,Columbia,-52.49,0.97,189.66,0.69,2018-08-11
Pop,EMI,-32.92,0.56,171.6,0.07,2019-11-19
Pop,Warner Music,-20.01,0.81,88,0.74,2022-11-30
Pop,Columbia,-16.61,0.93,116.78,0.59,2023-05-06
Pop,Island Records,-16.12,0.25,71.96,0.42,2018-03-22
Pop,EMI,-14.42,0.21,60.62,0.49,2019-04-18
Pop,Columbia,-46.66,0.44,192.73,0.78,2024-06-21
Pop,Island Records,-20.97,0.14,104.42,0.86,2016-12-02
Pop,Universal Music,-34.45,0.3,114.66,0.82,2023-04-24
Pop,Island Records,-44.02,0.65,195.31,0.48,2018-09-27
Pop,Universal Music,-14.86,0.73,166.5,0.75,2024-09-10
Pop,Warner Music,-11.76,0.12,147.87,0.56,2023-06-20
Pop,Warner Music,-37.1,0.47,161.53,0.35,2023-02-19
Pop,XL Recordings,-26.1,0.58,167.1,0.82,2017-02-14
Pop,Columbia,-50.04,0.85,159.17,0.49,2024-01-15
Pop,Sony Music,-37.53,0.67,155.25,0.33,2017-08-31
Pop,Island Records,-54.33,0.84,125.29,0.84,2019-06-16
Pop,Warner Music,-35.79,0.88,197.12,0.43,2020-05-23
Pop,Island Records,-53.56,0.82,60.6,0.28,2023-02-21
Pop,EMI,-17.27,0.38,150.86,0.39,2018-11-09
Pop,EMI,-51.03,0.35,185.38,0.49,2020-05-24
Pop,Sony Music,-20.24,0.69,196.41,0.35,2019-09-06
Pop,EMI,-7.06,0.09,114,0.67,2020-02-02
Pop,Sony Music,-44.85,0.67,133.34,0.32,2022-08-15
Pop,XL Recordings,-33.8,0.56,195.02,0.4,2019-04-22
Pop,Universal Music,-54.88,0.74,188.1,0.41,2017-09-07
Pop,Sony Music,-1.99,0.91,187.56,0.85,2020-11-21
Pop,XL Recordings,-48.14,0.46,186.66,0.81,2017-03-01
Pop,Sony Music,-23.64,0.85,123.54,0.97,2016-01-02
Pop,Columbia,-1.9,0.33,177,0.81,2018-04-15
Pop,XL Recordings,-21.06,0.68,68.71,0.59,2022-11-13
Pop,Warner Music,-15.51,0.6,166.72,0.68,2021-08-16
Pop,Universal Music,-54.24,0.46,138.2,0.54,2018-12-10
Pop,Sony Music,-36.24,0.86,150.89,0.67,2019-12-31
Pop,XL Recordings,-46.46,0.2,195.48,0.3,2024-04-08
Pop,XL Recordings,-40.04,0.92,163.4,0.93,2023-10-11
Pop,Sony Music,-9.61,0.25,124.66,0.97,2025-01-16
Pop,EMI,-35.98,0.39,114.95,0.39,2019-09-17
Pop,EMI,-7.85,0.08,162.49,0.12,2020-04-08
Pop,Sony Music,-30.64,0.15,97.28,0.8,2015-01-29
Pop,Warner Music,-5.95,0.67,188.4,0.38,2024-05-05
Pop,Columbia,-22.33,0.27,121.87,0.16,2018-09-08
Pop,EMI,-11.54,0.52,149.34,0.87,2021-05-20
Pop,Sony Music,-53.71,0.58,101.22,0.37,2016-08-03
Pop,Sony Music,-54.83,0.26,119.56,0.55,2024-12-22
Pop,Sony Music,-34.15,0.28,150.93,0.29,2017-09-27
Pop,Island Records,-38.5,0.24,99.49,0.35,2016-05-24
Pop,Columbia,-47.18,0.34,153.16,0.29,2021-01-22
Pop,Warner Music,-32.51,0.39,104.13,0.54,2024-04-07
Pop,XL Recordings,-43.97,0.84,152.61,0.8,2019-10-16
Pop,XL Recordings,-11.25,0.36,193.34,0.16,2020-04-09
Pop,Sony Music,-4.28,0.13,111.97,0.96,2023-03-05
Pop,Warner Music,-25.35,0.55,151.63,0.25,2016-05-22
Pop,Island Records,-16.42,0.88,108.5,0.1,2015-06-13
Pop,Sony Music,-3.06,0.38,164.07,0.95,2017-10-21
Pop,Universal Music,-16.44,0.18,136.18,0.95,2015-11-16
Pop,Universal Music,-40.16,0.82,93.09,0.92,2025-04-16
Pop,Universal Music,-33.66,0.68,66.85,0.92,2021-12-01
Pop,Columbia,-34.55,0.11,67.54,0.65,2016-02-17
Pop,Universal Music,-27.17,0.35,101.42,0.49,2017-03-04
Pop,Island Records,-40.38,0.52,85.05,0.47,2018-06-16
Pop,Columbia,-53.42,0.17,60.21,0.23,2018-06-04
Pop,Island Records,-21.93,0.7,199.49,0.3,2018-09-30
Pop,Island Records,-15.23,0.44,189.69,0.54,2022-03-28
Pop,EMI,-25.67,0.86,196.21,0.44,2023-09-08
Pop,Sony Music,-48.84,0.77,107.92,0.68,2018-06-27
Pop,XL Recordings,-36.57,0.48,69.93,0.4,2016-12-29
Pop,XL Recordings,-44.91,0.74,121.82,0.82,2017-12-06
Pop,Island Records,-41.65,0.19,122.65,0.14,2025-08-02
Pop,Columbia,-32.07,0.91,179.68,0.65,2019-12-02
Pop,Columbia,-18.62,0.22,96.88,0.75,2019-12-28
Pop,Warner Music,-39.38,0.03,116.65,0.96,2020-07-24
Pop,Warner Music,-38.93,0.59,117.97,0.26,2020-10-18
Pop,XL Recordings,-49.8,0.74,61.77,0.19,2019-03-03
Pop,EMI,-12.67,0.31,99.72,0.68,2018-01-24
Pop,EMI,-54.53,0.69,146.77,0.21,2019-04-09
Pop,Columbia,-9.1,0.78,188.71,0.08,2016-05-11
Pop,EMI,-25.62,0.28,122.25,0.59,2025-01-27
Pop,Universal Music,-46.8,0.25,181.25,0.72,2023-04-17
Pop,XL Recordings,-26.98,0.29,197.84,0.67,2024-12-11
Pop,Sony Music,-25.64,0.76,191.44,0.96,2015-11-02
Pop,Universal Music,-44.37,0.59,145.01,0.41,2016-11-08
Pop,Sony Music,-7.58,0.5,185.14,0.17,2020-11-21
Pop,Warner Music,-3.56,0.28,174.86,0.84,2022-05-15
Pop,Warner Music,-54.91,0.97,139.3,0.49,2021-05-15
Pop,Universal Music,-50.26,0.33,165.7,0.18,2020-01-23
Pop,Warner Music,-17.35,0.49,84.02,0.06,2018-05-28
Pop,Universal Music,-7.18,0.51,127.32,0.47,2024-05-23
Pop,EMI,-22.32,0.2,154.01,0.15,2021-09-28
Pop,Sony Music,-35.92,0.57,107.23,0.22,2019-02-26
Pop,EMI,-12,0.58,68.31,0.79,2016-03-21
Pop,XL Recordings,-27.36,0.97,183.27,0.96,2025-12-03
Pop,XL Recordings,-36.57,0.08,145.76,0.89,2017-09-02
Pop,Sony Music,-14.55,0.97,86.66,0.16,2021-03-03
Pop,Universal Music,-47,0.91,114.62,0.92,2020-08-03
Pop,EMI,-42.05,0.81,151.6,0.6,2020-08-27
Pop,Columbia,-14.95,0.56,144.05,0.89,2019-01-24
Pop,Universal Music,-54.39,0.98,99.05,0.29,2023-08-21
Pop,XL Recordings,-4.66,0.75,110.68,0.53,2024-03-31
Pop,Island Records,-36.23,0.45,188.34,0.73,2021-08-29
Pop,Universal Music,-41.87,0.5,197.94,0.6,2016-10-27
Pop,EMI,-4.13,0.83,70.99,0.58,2022-01-28
Pop,Columbia,-46.16,0.69,84,0.35,2018-01-02
Pop,Warner Music,-12.98,0.83,195.24,0.8,2018-12-16
Pop,XL Recordings,-41.88,0.21,115.31,0.07,2022-08-10
Pop,Island Records,-4.39,0.97,62.71,0.95,2015-12-21
Pop,XL Recordings,-47.61,0.71,60.75,0.91,2015-03-23
Pop,EMI,-46.44,0.97,62.4,0.91,2022-07-20
Pop,Island Records,-52.67,0.91,138.21,0.72,2017-01-13
Pop,Sony Music,-27.03,0.23,150.29,0.5,2017-01-07
Pop,EMI,-43.71,0.84,88.16,0.25,2018-01-14
Pop,Columbia,-52.81,0.1,108.01,0.46,2020-11-22
Pop,Island Records,-8.67,0.04,84,0.45,2023-11-08
Pop,Universal Music,-14.81,0.93,160.42,0.06,2020-05-01
Pop,Columbia,-50.24,0.5,198.4,0.83,2022-09-29
Pop,Columbia,-38.08,0.65,64.73,0.14,2018-02-14
Pop,Universal Music,-29.49,0.61,90.64,0.51,2019-05-02
Pop,EMI,-40.83,0.32,195.05,0.73,2021-10-25
Pop,Columbia,-34.69,0.81,162.38,0.66,2016-04-07
Pop,XL Recordings,-40.71,0.42,78.69,0.41,2018-04-04
Pop,Island Records,-53.45,0.89,106.01,0.9,2024-05-18
Pop,Universal Music,-41.55,0.9,155.21,0.74,2022-12-23
Pop,Island Records,-14.7,0.16,194.02,0.7,2025-10-10
Pop,XL Recordings,-7.22,0.55,124.91,0.41,2024-03-30
Pop,Columbia,-3.51,0.71,89.62,0.56,2017-05-06
Pop,Universal Music,-23.74,0.44,116.72,0.82,2017-11-27
Pop,Universal Music,-13.84,0.44,197.84,0.43,2019-07-08
Pop,Warner Music,-12.9,0.71,80.08,0.85,2019-10-15
Pop,Island Records,-21.44,0.62,82.63,0.52,2025-07-21
Pop,Warner Music,-40.77,0.59,189.08,0.5,2021-06-02
Pop,Island Records,-10.5,0.2,174.92,0.56,2022-07-03
Pop,EMI,-41.07,0.42,124.82,0.14,2015-01-18
Pop,Columbia,-46.39,0.02,132.74,0.83,2022-05-25
Pop,XL Recordings,-20.69,0.48,74.27,0.87,2019-10-05
Pop,Columbia,-13.11,0.06,166.79,0.09,2024-07-31
Pop,XL Recordings,-19.97,0.47,61.1,0.9,2025-11-29
Pop,Sony Music,-16.62,0.89,101.6,0.62,2018-05-24
Pop,Island Records,-5.13,0.27,131.06,0.17,2024-11-19
Pop,XL Recordings,-9.64,0.29,150.54,0.06,2021-03-13
Pop,Sony Music,-27.82,0.76,161.02,0.26,2017-11-16
Pop,Columbia,-35.49,0.02,185.23,0.13,2017-04-15
Pop,Island Records,-52.62,0.9,168.7,0.07,2025-01-05
Pop,Sony Music,-15.5,0.26,110.76,0.73,2022-07-22
Pop,Universal Music,-44.15,0.58,113.54,0.83,2017-09-19
Pop,Warner Music,-25.85,0.13,151.07,0.75,2015-04-19
Pop,XL Recordings,-5.64,0.63,89.42,0.37,2021-02-16
Pop,Island Records,-20.01,0.63,186.9,0.22,2024-09-06
Pop,EMI,-2.37,0.83,136.73,0.11,2023-10-26
Pop,Sony Music,-37.9,0.63,122.15,0.78,2025-02-21
Pop,Columbia,-28.5,0.42,182.07,0.68,2021-07-11
